id,ime,tema,podtema,leto,st_setov,novo,rabljeno
njo644,"Ghost - Legacy, Skull Face / Ghost Ninja Karenn",NINJAGO,Legacy,2021,4,2.33,2.02
njo645,"Cole - Legacy, Orange Bandana",NINJAGO,Legacy,2021,1,3.43,2.79
njo646,"Ghost - Legacy, Shoulder Armor, Conical Hat, Skull Face",NINJAGO,Legacy,2021,2,3.18,2.2
njo647,"Zane - Legacy, Titanium VS",NINJAGO,Legacy,2021,1,3.96,4.08
njo648,"Jay - Legacy, White Tunic with Blue Trim and Stripes",NINJAGO,Legacy,2021,1,3.1,2.42
njo649,Serpentine - Legacy,NINJAGO,Legacy,2021,3,3.07,2.46
njo650,"Kai - Legacy, Pearl Gold Robe",NINJAGO,Legacy,2021,2,10.1,8.71
njo651,"Cole - Legacy, Pearl Gold Robe",NINJAGO,Legacy,2021,2,11.38,10.75
njo652,"Nindroid, Short Legs - Legacy",NINJAGO,Legacy,2021,1,2.39,2.36
njo653,"Nindroid Warrior, Neck Bracket (for Jet Pack) - Legacy",NINJAGO,Legacy,2021,1,2.92,2.62
njo654,"Lloyd (Golden Ninja), Right Shoulder Armor, Yellow Head - Legacy",NINJAGO,Legacy,2021,1,7.25,5.5
njo655,Jay - Urban Jay,NINJAGO,Legacy,2021,1,3.14,5.27
njo656,Nya - Urban Nya,NINJAGO,Legacy,2021,1,1.98,2.11
njo657,"Ronin - Legacy, Dark Green Bandana",NINJAGO,Legacy,2021,2,3.9,2.81
njo658,"Wu Sensei - Legacy, Pearl Gold Robe",NINJAGO,Legacy,2021,1,10.88,8.78
njo659,Mei,NINJAGO,Legacy,2021,1,2.18,2.6
njo660,Kaito,NINJAGO,Legacy,2021,1,2.04,2.9
njo661,Tito,NINJAGO,Legacy,2021,1,1.67,1.29
njo662,Christina,NINJAGO,Legacy,2021,1,1.75,1.63
njo663,Hai,NINJAGO,Legacy,2021,1,1.74,2.23
njo664,Eileen,NINJAGO,Legacy,2021,1,1.67,2.05
njo665,"Misako - Legacy, Dark Orange Jacket",NINJAGO,Legacy,2021,1,2.94,3.62
njo666,The Mechanic,NINJAGO,Legacy,2021,1,5.0,5.88
njo667,Clutch Powers - Legacy,NINJAGO,Legacy,2021,1,2.5,3.21
njo668,Statue - Chen's Noodle House Sign,NINJAGO,Legacy,2021,1,3.59,4.05
njo669,Jay - Legacy Dragon Suit,NINJAGO,Legacy,2021,1,2.09,1.89
njo670,"Zane - Legacy, Pearl Gold Armor Shoulder Pad, Flat Silver Head",NINJAGO,Legacy,2021,3,2.49,2.43
njo671,Cece,NINJAGO,Legacy,2021,1,1.79,1.98
njo672,Cole - Urban Cole,NINJAGO,Legacy,2021,1,2.02,2.34
njo673,Scoop,NINJAGO,Legacy,2021,1,3.28,3.2
njo674,"Lloyd - Young Lloyd, Legacy",NINJAGO,Legacy,2021,1,3.35,4.67
njo675,Statue - Ninjago City Gardens,NINJAGO,Legacy,2021,1,3.55,3.33
njo676,"Overlord - Legacy, 2 Arms, Pearl Gold Shoulder Pads",NINJAGO,Legacy,2021,1,6.65,10.74
njo677,Chief Mammatus,NINJAGO,The Island,2021,2,5.73,5.42
njo678,"Cole - The Island, Mask and Hair with Bandana",NINJAGO,The Island,2021,1,3.64,3.58
njo679,"Jay - The Island, Mask and Hair with Bandana, Shoulder Pad",NINJAGO,The Island,2021,2,2.69,2.13
njo680,"Kai - The Island, Mask and Hair with Bandana",NINJAGO,The Island,2021,2,2.71,2.22
njo681,"Lloyd - The Island, Hair with Bandana",NINJAGO,The Island,2021,1,2.44,2.28
njo682,"Lloyd - The Island, Mask and Hair with Bandana, Armor Shoulder Pad",NINJAGO,The Island,2021,2,2.91,2.33
njo683,"Nya - The Island, Mask and Hair",NINJAGO,The Island,2021,1,4.94,3.92
njo684,PoulErik,NINJAGO,The Island,2021,2,3.55,3.26
njo685,Rumble Keeper,NINJAGO,The Island,2021,2,3.63,3.73
njo686,Thunder Keeper,NINJAGO,The Island,2021,4,3.92,3.34
njo687,"Zane - The Island, Mask and Hair, Quiver",NINJAGO,The Island,2021,2,3.21,2.56
njo688,"Jay - Legacy, Rebooted, 'MASTER' Torso and Wrap",NINJAGO,Legacy,2021,1,4.23,2.77
njo689,Nya Future,NINJAGO,General,2021,1,16.55,18.27
njo690,Zane Hero - Hair,NINJAGO,Master of the Mountain,2021,1,2.99,1.86
njo691,Skull Sorcerer without Wings,NINJAGO,Master of the Mountain,2021,1,4.66,4.27
njo692,"Jay - The Island, Mask and Hair with Bandana",NINJAGO,The Island,2021,1,2.81,2.71
njo693,Prince Benthomaar,NINJAGO,Seabound,2021,2,6.1,4.61
njo694,Glutinous - Lantern on Back,NINJAGO,Seabound,2021,1,7.21,4.79
njo695,"Kai - Seabound, Scuba Gear",NINJAGO,Seabound,2021,3,4.76,3.3
njo696,Maaray Guard - Seabound,NINJAGO,Seabound,2021,6,3.17,2.81
njo697,Prince Kalmaar - Seabound,NINJAGO,Seabound,2021,3,7.62,7.68
njo699,"Zane - Seabound, Scuba Gear",NINJAGO,Seabound,2021,3,5.15,3.83
njo700,"Cole - Seabound, Scuba Gear",NINJAGO,Seabound,2021,3,4.59,3.29
njo701,"Jay - Seabound, Scuba Gear",NINJAGO,Seabound,2021,3,4.65,3.44
njo702,"Lloyd - Seabound, Scuba Gear",NINJAGO,Seabound,2021,3,4.85,3.68
njo703,"Nya - Seabound, Scuba Gear",NINJAGO,Seabound,2021,1,7.82,5.4
njo704,Wu Bot - Seabound,NINJAGO,Seabound,2021,1,3.58,1.7
njo705,Nya NRG - Seabound,NINJAGO,Seabound,2021,2,9.54,8.17
njo706,"Kai - The Island, Mask, Hair with Bandana, Neck Bracket",NINJAGO,The Island,2021,1,2.75,3.17
njo707,Nya (Golden Ninja) - Legacy,NINJAGO,Legacy,2021,2,14.11,13.14
njo708,"Lloyd - Legacy, Light Bluish Gray Sash",NINJAGO,Legacy,2021,1,2.67,2.15
njo709,Mezmo - Legacy,NINJAGO,Legacy,2021,2,5.78,5.01
njo710,"Zane (Golden Ninja) - Legacy, Shoulder Armor, Energy Effect Wrap",NINJAGO,Legacy,2021,2,17.04,15.74
njo711,"Lloyd - The Island, Mask and Hair with Bandana",NINJAGO,The Island,2021,1,3.41,4.06
njo712,Wyplash - Blue Sash,NINJAGO,Legacy,2021,1,2.1,1.83
njo713,"Zane - Legacy, Flat Silver Head",NINJAGO,Legacy,2021,1,3.56,4.08
njo714,"Nya - Seabound, Black Hair",NINJAGO,Seabound,2021,1,4.33,4.76
njo730,"Snowman - Red Scarf, Conical Hat",NINJAGO,(Other),2021,1,3.12,
njo731,"Wu Sensei - Pearl Gold Robe, White Beard",NINJAGO,(Other),2021,1,14.8,
njo732,Mezmo Junior,NINJAGO,(Other),2021,1,12.51,13.68
njo733,Santa Garmadon,NINJAGO,(Other),2021,1,12.21,14.41
njo734,Misako - Green Hoodie,NINJAGO,(Other),2021,1,9.59,
oct001,"Octan - Green Jacket with Pen, Green Legs, Red Cap",Town,Classic Town,1995,1,1.78,1.06
oct002,"Octan - White Logo, Green Legs, Black Female Hair",Town,Classic Town / Gas Station,1992,2,4.33,1.35
oct003,"Octan - White Logo, Green Legs, Red Helmet, Trans-Light Blue Visor",Town,Classic Town / Gas Station,1994,1,3.03,1.22
oct004,"Octan - White Logo, Green Legs, Black Male Hair",Town,Classic Town / Gas Station,1993,1,2.26,1.41
oct005,"Octan - Blue Oil, Blue Legs, White Cap",Town,Classic Town,1996,1,1.91,1.12
oct006,"Octan - Blue Oil, Blue Legs, White Helmet, Black Visor, Life Jacket",Town,Classic Town,1994,1,3.09,0.94
oct007,"Octan - Race Team, White Legs, White Red/Green Striped Helmet, Black Visor, Life Jacket",Town,Classic Town,1996,1,1.27,1.46
oct008,"Octan - Green Jacket with Pen, Light Gray Legs, Brown Ponytail Hair",Town,Classic Town,1996,1,2.63,1.44
oct009,"Octan - White Logo, Green Legs, Black Ponytail Hair",Town,Classic Town / Gas Station,1996,1,3.1,1.24
oct010,"Octan - White Logo, Blue Legs, Black Female Hair",Town,Classic Town / Gas Station,1996,1,2.04,1.24
oct011,"Octan - White Logo, Red Legs, Red Helmet, Trans-Light Blue Visor",Town,Classic Town / Gas Station,1993,1,2.02,1.31
oct012,"Octan - White Logo, Green Legs, Red Cap",Town,Classic Town / Gas Station,1992,13,2.33,1.36
oct012new,"Octan - White Logo, Green Legs, Red Cap Short Bill (Reissue)",Town,Classic Town / Gas Station,2012,1,5.06,1.62
oct012new2,"Octan - White Logo, Green Legs, Red Cap Long Bill (Reissue)",Town,Classic Town / Gas Station,2008,1,1.95,
oct013,"Octan - Green Jacket with Pen, Green Legs, White Cap",Town,Classic Town,1998,2,2.04,1.22
oct014,"Octan - Green Jacket with Pen, Green Legs, Black Male Hair",Town,Classic Town,1996,1,5.54,1.22
oct015,"Octan - Race Team, Green Legs, White Cap",Town,Extreme Team,1998,1,3.03,0.92
oct016,"Octan - Blue Oil, Blue Legs, Blue Cap",Town,Classic Town,1996,5,2.03,0.98
oct017,"Octan - Blue Oil, Blue Legs, Red Cap",Town,Classic Town,1995,3,2.79,0.97
oct018,"Octan - Blue Oil, Blue Legs, Red Helmet, Trans-Light Blue Visor",Town,Classic Town,1996,2,2.37,0.85
oct020,"Octan - Green Jacket with Pen, Black Legs, Red Cap",Town,Classic Town,1997,1,4.97,0.93
oct021,"Octan - Blue Oil, Blue Legs, White Helmet, Trans-Light Blue Visor",Town,Classic Town,1997,2,1.44,0.94
oct022,"Octan - Blue Oil, Blue Legs, White Helmet, Black Visor",Town,Classic Town,1995,3,3.04,1.29
oct023,"Octan - Blue Oil , Blue Legs, Blue Helmet, Trans-Light Blue Visor",Town,Classic Town,1998,1,1.47,0.86
oct024,"Octan - Race Team, White Legs, Red Cap",Town,Classic Town,1996,1,3.04,0.87
oct025,"Octan - Race Team, White Legs, White Cap",Town,Classic Town,1996,1,4.92,1.59
oct026,"Octan - Racing, Red Legs, Red Helmet 7 White Stars, Trans-Light Blue Visor",Town,Classic Town / Race,1996,3,10.31,1.12
oct027,"Octan - Racing, Blue Legs, Blue Helmet 4 Stars & Stripes, Trans-Light Blue Visor",Town,Classic Town / Race,1996,1,3.4,1.04
oct028,"Octan - Racing, Blue Legs, White Helmet, Trans-Light Blue Visor",Town,Classic Town / Race,1998,1,2.02,0.81
oct029,"Octan - Racing, Red Legs, Red Helmet 7 White Stars, Black Visor",Town,Classic Town / Race,1995,1,2.11,1.26
oct030,"Octan - Racing, Red Legs, Red Helmet, Trans-Light Blue Visor",Town,Classic Town / Race,1995,2,1.3,1.13
oct031,"Octan - Racing, Red Legs, White Helmet, Black Visor",Town,Classic Town / Race,1997,3,3.59,1.07
oct032,"Octan - Racing, Red Legs, Black Helmet, Trans-Light Blue Visor",Town,Classic Town / Race,1996,1,2.63,0.99
oct033,"Octan - Racing, Green Legs, White Red/Green Striped Helmet, Trans-Light Blue Visor",Town,Classic Town / Race,1996,3,2.28,1.11
oct034,"Octan - Racing, Red Legs, Red Cap",Town,Classic Town / Race,1996,1,4.01,1.19
oct035,"Octan - Racing, Light Gray Legs, Black Male Hair",Town,Classic Town / Race,1998,1,3.11,0.9
oct036,"Octan - Racing, Red Legs, Red Helmet 7 White Stars, Trans-Light Blue Visor, Life Jacket",Town,Classic Town / Race,1994,1,4.79,1.26
oct037a,"Octan - Blue Oil, Blue Legs, Life Jacket, Blue Helmet 4 Stars & Stripes, Trans-Light Blue Visor",Town,Classic Town,1994,1,3.59,1.08
oct038,"Octan - Stars, White Legs, White Helmet, Trans-Dark Blue Visor",Town,Classic Town / Race,1999,3,2.67,1.57
oct039,"Octan - Racing, Red Legs, Blue Helmet 4 Stars & Stripes, Trans-Light Blue Visor",Town,Classic Town / Race,1998,1,2.02,1.25
oct040,"Octan - Racing, Red Legs, White Helmet, Trans-Light Blue Visor",Town,Classic Town / Race,1999,1,2.24,0.88
oct041,"Octan - Stars, White Legs, Black Helmet, Trans-Light Blue Visor",Town,Classic Town / Race,1999,1,10.56,1.2
oct042,"Octan - Stars, Green Legs, Red Helmet 7 White Stars, Trans-Dark Blue Visor",Town,Classic Town / Race,1999,1,3.24,0.96
oct043,"Octan - Race Team, White Legs, Red Helmet, Trans-Light Blue Visor",Town,Classic Town,1999,1,3.03,1.08
oct044,"Octan - Race Team, White Legs, Green Helmet, Trans-Light Blue Visor",Town,Classic Town,1998,1,1.98,1.1
oct045,"Octan - Race Team, White Legs, White Red/Green Striped Helmet, Trans-Light Blue Visor",Town,Classic Town,1996,1,8.46,1.45
oct046,"Octan - White Logo, White Legs, Black Female Hair",Town,Classic Town / Gas Station,2002,1,3.55,1.26
oct047,"Octan - White Logo, Blue Legs, Reddish Brown Male Hair",Town,Classic Town / Gas Station,2005,1,3.04,1.35
oct048,"Octan - White Logo, Blue Legs, Black Mid-Length Female Hair",Town,Classic Town / Gas Station,2005,1,6.59,4.25
oct049,"Octan - Blue Oil, Blue Legs, Red Cap, Chin Dimple",Town,City / Gas Station,2005,1,1.78,1.0
oct050,"Octan - Blue Oil, Red Legs, Red Flat Cap",Town,City / Gas Station,2006,1,1.32,1.12
oct051,"Octan - Blue Oil, Red Legs, Red Helmet, Trans-Black Visor",Town,City / Gas Station,2006,1,2.02,0.99
oct052,"Octan - White Logo, Blue Legs, Blue Cap",Town,Classic Town / Gas Station,1998,3,2.48,1.51
oct053,"Octan - Blue Oil, Dark Bluish Gray Legs, Red Cap, Glasses",Town,City / Gas Station,2007,1,1.34,1.22
oct054,"Octan - Blue Oil, White Legs, Blue Short Bill Cap",Town,City / Gas Station,2010,1,1.82,1.44
oct055b,"Octan - Blue Oil, Blue Legs, Red Short Bill Cap, Reddish Brown Eyebrows",Town,City / Gas Station,2011,1,,0.91
oct056,"Octan - Blue Oil, Blue Legs, Life Jacket, Blue Short Bill Cap",Town,City / Harbor,2011,1,1.95,0.95
oct060,"Octan - Blue Oil, Blue Legs, Black Cap, Smirk and Stubble Beard",Town,City / Gas Station,2007,1,2.44,1.07
oct061,"Octan - Blue Oil, Dark Bluish Gray Legs, Blue Hat, Smirk and Stubble Beard",Town,City / Gas Station,2008,1,2.68,1.07
oct062,"Octan - Blue Oil, Dark Blue Legs, Blue Cap",Town,City / Gas Station,2008,1,2.67,1.2
oct063,"Octan - Blue Oil, Light Bluish Gray Legs, Blue Cap",Town,City / Gas Station,2009,1,1.92,1.23
oct064,"Octan - Blue Oil, Blue Legs, Red Short Bill Cap, Smirk and Stubble Beard",Town,City / Harbor,2011,1,1.34,1.0
oct065,"Octan - Blue Oil, Blue Legs, Red Short Bill Cap, Open Grin",Town,City / Harbor,2011,1,3.44,1.22
oct066,"Octan - Blue Oil, Blue Legs, Red Short Bill Cap, Crooked Smile",Town,City / Off-Road,2012,1,2.02,1.42
oct067,"Octan - Blue Oil, Blue Legs, Red Short Bill Cap, Orange Sunglasses",Town,City / Off-Road,2012,1,1.33,1.2
oct069,"Octan - Blue Oil, Blue Legs, Dark Red Short Bill Cap, Crooked Smile",Town,City,2012,1,3.27,1.76
ovr011,"Overalls Blue with Pocket, Blue Legs, White Cap",Town,Classic Town,1994,2,3.04,1.4
ovr016,"Overalls Blue with Pocket, Blue Legs, Green Cap",Town,Classic Town,1999,1,3.55,1.27
ovr017,"Overalls Blue with Pocket, Blue Legs, Brown Ponytail Hair",Town,Classic Town,1996,1,4.12,1.14
ovr018,"Overalls Blue with Pocket, Blue Legs, Brown Female Hair",Town,Classic Town,1996,1,2.15,1.63
ovr021,"Overalls Black with Pocket, Black Legs, White Construction Helmet",Town,Classic Town,1990,1,2.39,1.61
ovr022,"Overalls Blue with Pocket, Blue Legs, Black Cap",Town,Classic Town,1998,2,4.36,1.16
ovr024,"Overalls Striped Blue with Pocket, Blue Legs, Blue Helmet, Trans-Black Visor",Town,City,2006,1,2.18,1.25
ovr025,"Overalls Striped Blue with Pocket, Blue Legs, Black Cap, Standard Grin",Town,City,2006,1,2.3,1.13
ovr026,"Overalls Red with Pocket, Red Legs, Black Ponytail Hair",Town,Classic Town,1993,1,6.08,1.2
ovr027,"Overalls Green with Pocket, Green Legs, Dark Bluish Gray Knit Cap, Beard",Town,City,2007,1,1.66,1.84
ovr028,"Overalls Blue with Pocket, Blue Legs, Black Ponytail Hair",Town,Classic Town,1995,2,3.54,1.47
ovr030,"Overalls Striped Blue with Pocket, Blue Legs, Red Construction Helmet, Silver Glasses and Eyebrows",Town,City,2007,1,1.56,0.94
ovr031,"Overalls Striped Blue with Pocket, Blue Legs, Red Construction Helmet, Cheek Lines, Dark Bluish Gray Hands",Town,City,2007,1,1.21,1.22
ovr032,"Overalls Green with Pocket, Green Legs, Light Bluish Gray Male Hair",Town,General,2007,1,15.55,9.55
ovr033,"Overalls Striped Blue with Pocket, Blue Legs, Black Female Hair",Town,City,2008,1,1.83,1.18
ovr035,"Overalls Blue with Pocket, Blue Legs, Blue Wizard / Witch Hat",Town,Classic Town,2001,1,3.81,1.49
ovr036,"Overalls Green with Pocket, Green Legs, Tan Fedora",Town,City / Farm,2009,1,2.03,2.02
ovr037,"Overalls Green with Pocket, Green Legs, Blue Cap with Long Flat Bill, Smirk and Stubble Beard",Town,City,2009,1,6.69,1.86
ovr037a,"Overalls Green with Pocket, Green Legs, Blue Cap with Short Curved Bill, Smirk and Stubble Beard",Town,City,2013,1,3.6,1.23
ovr038,"Overalls Striped Blue with Pocket, Blue Legs, Red Short Bill Cap, Beard Around Mouth",Town,City,2009,1,2.28,1.34
ovr039,"Overalls with Tools in Pocket Blue, Black Cap, Glasses",Town,City,2009,1,2.89,3.11
ovr040,"Overalls Green with Pocket, Green Legs, Blue Cap, Thin Grin with Teeth",Town,City,2008,2,18.62,2.05
ow001,Tracer (Lena Oxton),Overwatch,General,2019,1,4.05,3.22
ow002,Widowmaker (Amélie Lacroix),Overwatch,General,2019,1,3.68,3.39
ow003,Hanzo Shimada,Overwatch,General,2019,1,5.12,3.75
ow004,Genji Shimada,Overwatch,General,2019,1,5.88,4.91
ow005,Shimada Henchman,Overwatch,General,2019,1,3.21,2.01
ow006,Soldier: 76 (John Francis Morrison),Overwatch,General,2019,1,2.91,2.33
ow007,Jesse McCree / Cole Cassidy,Overwatch,General,2019,1,4.34,3.41
ow008,Reaper (Gabriel Reyes),Overwatch,General,2019,2,5.17,4.38
ow009,D.Va (Hana Song),Overwatch,General,2019,1,11.27,9.33
ow010,Reinhardt Wilhelm,Overwatch,General,2019,1,7.41,5.98
ow011,Winston,Overwatch,General,2019,1,11.78,10.47
ow012,Mercy (Angela Ziegler),Overwatch,General,2019,1,11.8,10.03
ow013,Pharah (Fareeha Amari),Overwatch,General,2019,1,11.26,7.94
ow015,Hammond,Overwatch,General,2019,1,4.94,4.24
ow016,Junkrat (Jamison Fawkes),Overwatch,General,2019,1,9.56,8.12
ow017,Roadhog (Mako Rutledge),Overwatch,General,2019,1,17.59,15.22
par002,"Horse and Palm - Yellow Legs, Black Ponytail Hair",Town,Paradisa,1996,2,6.72,2.96
par003,"Blue Flowers - White Legs, Black Ponytail Hair",Town,Paradisa,1997,1,7.61,1.37
par004,"Blue Flowers - Yellow Legs, Black Ponytail Hair",Town,Paradisa,1994,1,8.13,2.42
par005,"Blue Flowers - Yellow Legs, White Cap",Town,Paradisa,1995,1,10.15,1.87
par006,"Blue Flowers - Yellow Legs, Red Ponytail Hair",Town,Paradisa,1994,1,7.8,2.21
par007,"Gray and White Collar - Yellow Legs, Brown Ponytail Hair, Life Jacket",Town,Paradisa,1997,1,15.46,6.79
par008,"Blue Flowers - Pink Legs, Brown Female Hair",Town,Paradisa,1997,1,14.9,10.37
par009,"Red Halter Top - Yellow Legs, Black Ponytail Hair, Open Mouth",Town,Paradisa,1992,3,8.19,2.13
par010,"Red Dots on Pink Shirt - Yellow Legs, Brown Ponytail Hair, Life Jacket",Town,Paradisa,1992,1,13.49,2.53
par012,"Red Riding Jacket - White Legs, Black Construction Helmet",Town,Paradisa,1997,1,3.6,1.72
par014,"Red Riding Jacket - Black Legs, Brown Ponytail Hair",Town,Paradisa,1992,1,7.81,2.69
par015,"Horse Logo - Light Gray Legs, Red Ponytail Hair",Town,Paradisa,1992,2,9.54,3.36
par016,"Red Dots on Pink Shirt - White Legs, Brown Ponytail Hair",Town,Paradisa,1993,2,13.64,2.69
par017,"Red Dots on Pink Shirt - Yellow Legs, Brown Ponytail Hair, Open Mouth",Town,Paradisa,1992,1,15.22,3.5
par018,"Red Dots on Pink Shirt - White Legs, White Cap",Town,Paradisa,1994,1,4.26,2.12
par019,"Palm Tree - Yellow Legs, Red Ponytail Hair",Town,Paradisa,1993,2,3.57,2.63
par020,"Palm Tree - Yellow Legs, Black Ponytail Hair",Town,Paradisa,1992,1,3.03,2.42
par021,"Palm Tree - Light Gray Legs, Blue Cap",Town,Paradisa,1992,1,4.64,2.12
par022,"Island with Palm and Sun - Yellow Legs, Black Ponytail Hair",Town,Paradisa,1995,2,4.05,3.1
par023,"Island with Palm and Sun - Yellow Legs, Red Ponytail Hair",Town,Paradisa,1997,1,4.82,2.51
par024,"Jogging Suit - White Legs, Red Ponytail Hair",Town,Paradisa,1996,2,5.57,2.03
par025,"Horizontal Blue and Light Green Stripes, Yellow Legs, Brown Male Hair, Life Jacket",Town,Paradisa,1992,1,4.68,1.34
par026,"Horizontal Blue and Light Green Stripes, White Legs, Black Construction Helmet",Town,Paradisa,1992,1,2.14,1.74
par027,"Horizontal Blue and Light Green Stripes, Yellow Legs, Blue Cap",Town,Paradisa,1994,1,3.55,1.54
par028,"Horizontal Blue and Light Green Stripes, Light Gray Legs, Light Gray Cowboy Hat",Town,Paradisa,1993,1,1.02,1.54
par029,"Surfboard on Ocean - Yellow Legs, Black Male Hair, Moustache",Town,Paradisa,1997,1,3.59,1.52
par030,"Surfboard on Ocean - Yellow Legs, Blue Cap",Town,Paradisa,1996,1,2.54,1.87
par031a,"Surfboard on Ocean - White Legs, Blue Cap, Vintage Torso",Town,Paradisa,1994,2,,2.57
par031b,"Surfboard on Ocean - White Legs, Blue Cap, Reissue Torso",Town,Paradisa,2004,1,,1.27
par032,"Surfboard on Ocean - Yellow Legs, Brown Male Hair, Life Jacket",Town,Paradisa,1994,2,3.59,1.72
par033,"Surfboard on Ocean - Blue Legs, Blue Cap",Town,Paradisa,1996,2,3.29,1.45
par034,"Red / White Stripes Shirt, Yellow Legs, White Cap",Town,Paradisa,1993,1,3.57,1.12
par035,"Plain Black Torso with Yellow Arms, White Legs, Sunglasses, Brown Male Hair",Town,Paradisa,1992,3,5.03,1.6
par036,"Plain Black Torso with Yellow Arms, Yellow Legs, Sunglasses, Black Male Hair, Life Jacket",Town,Paradisa,1992,5,3.04,1.53
par040,"Plain Pink Torso with Dark Pink Arms, Light Gray Legs, Black Ponytail Hair",FreeStyle,General,1995,1,10.63,3.36
par041,"Plain Dark Pink Torso with White Arms, White Legs, Black Ponytail Hair",Town,Classic Town,1997,1,11.16,1.45
par042,"Gray and White Collar - Yellow Legs, Black Ponytail Hair",Town,Paradisa,1997,1,14.03,6.77
par043,"Red / White Stripes Shirt, Blue Legs, Black Ponytail Hair",Town,Paradisa,1992,1,3.8,1.44
par044,"Horizontal Blue and Light Green Stripes, White Legs, Blue Cap",Town,Paradisa,1993,1,2.29,1.57
par045,"Jogging Suit - White Legs, Blue Cap, Life Jacket",Town,Paradisa,1994,1,2.02,1.31
par046a,"Jogging Suit, Light Gray Legs, Light Gray Cowboy Hat, Backpack, Open Mouth",Town,Classic Town,1993,1,,4.29
par047,"Horizontal Blue and Light Green Stripes, Light Gray Legs, Red Cap",Town,Paradisa,1994,1,3.15,1.34
par048,"Jogging Suit - Red Legs, Black Male Hair",Town,Paradisa,1994,2,2.02,1.45
par049,"Red Riding Jacket - Black Legs, Black Female Hair",Town,Paradisa,1990,1,2.54,1.57
par050,"Red Halter Top - Blue Legs, Black Ponytail Hair",Town,Classic Town,1993,1,6.91,2.32
par051,"Surfboard on Ocean - Yellow Legs, Blue Cap, Life Jacket",Town,Paradisa,1996,1,35.99,2.82
par052,"Red Riding Jacket - Light Gray Legs, Black Ponytail Hair",Town,Paradisa,1992,1,6.09,1.65
par053,"Blue Flowers - White Legs, Black Ponytail Hair, Life Jacket",Town,Paradisa,1995,1,6.15,1.51
par054,"Blue Flowers - Yellow Legs, Brown Ponytail Hair",Town,Paradisa,1996,1,4.77,2.61
par055,"Island with Palm and Sun - Blue Legs, Black Ponytail Hair",Town,Paradisa,1996,2,3.16,2.47
par056,"Horizontal Blue and Light Green Stripes, Light Bluish Gray Legs, Red Cap",Town,City,2004,1,3.03,1.58
par057,"Surfboard on Ocean - Blue Legs, Red Cap",Town,City,2005,1,2.52,1.17
par058a,"Surfboard on Ocean - Yellow Legs, Black Male Hair, Reissue Torso",Town,City,2006,1,,1.24
par059,"Surfboard on Ocean, Blue Legs, Black Hips, Blue Cap",Town,General,2006,1,4.55,1.43
par060,"Surfboard on Ocean - Green Legs, Red Cap",Town,City,2007,2,3.26,1.82
par062,"Surfboard on Ocean - Blue Legs, Reddish Brown Ponytail Hair",Town,City,2007,1,2.5,1.34
par063,"Surfboard on Ocean - Blue Legs, Black Ponytail Hair",Town,City,2008,1,1.99,1.12
par064,"Palm Tree - Black Legs, Black Ponytail Hair",FreeStyle,General,1997,1,5.06,2.21
pck001,"Jacket Green with 2 Large Pockets - Blue Legs, Red Cap",Town,Classic Town,1993,2,1.78,1.08
pck002,"Jacket Green with 2 Large Pockets - Green Legs, Red Cap",Town,Classic Town,1994,3,2.19,1.14
pck003,"Jacket Green with 2 Large Pockets - Blue Legs, Blue Cap, Stubble",Town,Classic Town,1993,1,18.81,1.16
pck004,"Jacket Green with 2 Large Pockets - Green Legs, Light Gray Cowboy Hat",Town,Classic Town,1994,1,4.18,1.27
pck005,"Jacket Green with 2 Large Pockets - Black Legs, Blue Helmet 4 Stars & Stripes, Trans-Light Blue Visor",Town,Classic Town,1993,1,3.7,0.91
pck006,"Jacket Green with 2 Large Pockets - Green Legs, White Cap",Town,Classic Town,1997,1,6.09,1.13
pck007,"Jacket Green with 2 Large Pockets - Green Legs, Black Cap",Town,Classic Town,1999,1,14.11,1.19
pck008,"Jacket Green with 2 Large Pockets - White Legs, Blue Cap, Life Jacket",Town,Classic Town,1994,1,2.36,1.01
pck009,"Jacket Green with 2 Large Pockets - Blue Legs, Sunglasses, Red Helmet, Trans-Light Blue Visor, Life Jacket",Town,Classic Town,1994,1,18.81,0.86
pck010,"Jacket Green with 2 Large Pockets - Light Gray Legs, Black Male Hair",Town,Classic Town,1998,2,3.89,1.31
pck011,"Jacket Green with 2 Large Pockets - Black Legs, Blue Cap",Town,Classic Town,1998,1,2.11,0.92
pck012,"Jacket Green with 2 Large Pockets - Blue Legs, Light Gray Cowboy Hat, Life Jacket",Town,Classic Town,1996,1,18.81,1.05
pck013,"Jacket Green with 2 Large Pockets - Light Gray Legs, White Cap",Town,Classic Town,1998,1,18.81,1.59
pck014,"Jacket Green with 2 Large Pockets - White Legs, Black Male Hair",Town,General,1999,3,10.31,1.06
pck015,"Jacket Green with 2 Large Pockets - Blue Legs, Blue Cap",Town,Classic Town,1996,1,1.95,1.29
pck016,"Jacket Green with 2 Large Pockets - Green Legs, Black Male Hair, Life Jacket",Town,Classic Town,1993,1,14.3,1.02
pck017,"Jacket Green with 2 Large Pockets - Green Legs, Red Cap, Black Sunglasses",Town,Classic Town,1997,1,3.97,0.97
pck018,"Jacket Green with 2 Large Pockets - White Legs, White Cap, Life Jacket",Town,Classic Town,1993,1,18.81,1.56
